,PT_NDMI_0,PT_NDMI_1,PT_NDMI_2,PT_NDMI_3,PT_NDMI_4,PT_NDMI_5,PT_NBR_0,PT_NBR_1,PT_NBR_2,PT_NBR_3,PT_NBR_4,PT_NBR_5,PT_NDVI_0,PT_NDVI_1,PT_NDVI_2,PT_NDVI_3,PT_NDVI_4,PT_NDVI_5,area,LT_mag,NDVI_slope,NDVI_intercept,NDVI_rvalue,NDVI_pvalue,NDMI_slope,NDMI_intercept,NDMI_rvalue,NDMI_pvalue,NBR_slope,NBR_intercept,NBR_rvalue,NBR_pvalue,label
42363,0.18,0.14,0.08,0.05,0.15,0.05,0.47,0.37,0.3,0.31,0.33,0.31,0.48,0.36,0.37,0.43,0.25,0.44,83075.03,327.86,0.0040000000000000036,0.358,0.08340576562282999,0.8939277349883743,-0.011000000000000005,0.127,-0.3603169801442301,0.5513599526013551,-0.008999999999999998,0.35100000000000003,-0.5095246653650679,0.3805334002435036,2.0
14044,0.0,0.09,0.02,0.06,0.06,-0.03,0.17,0.34,0.25,0.36,0.35,0.28,0.33,0.49,0.45,0.4,0.56,0.47,37969.55,476.07,0.007000000000000001,0.45299999999999996,0.1889822365046136,0.7608203755145108,-0.020000000000000004,0.1,-0.6819943394704736,0.20469146686144493,-0.0020000000000000018,0.322,-0.06551217820804191,0.9166470082480752,1.0
8271,0.13,-0.02,0.0,0.07,0.14,0.15,0.36,0.21,0.23,0.31,0.41,0.28,0.43,0.29,0.39,0.46,0.53,0.16,84453.86,497.05,-0.011999999999999995,0.402,-0.1305273442638281,0.834280551599218,0.048,-0.07600000000000003,0.9741299501618388,0.00497550613926971,0.032000000000000015,0.19199999999999995,0.6415415518117007,0.24329769289440106,2.0
46476,-0.02,0.12,0.09,0.16,0.16,0.13,0.2,0.34,0.38,0.47,0.49,0.4,0.43,0.3,0.52,0.59,0.59,0.44,32793.12,484.14,0.035,0.38299999999999995,0.4538188849785201,0.44267659304703977,0.009000000000000003,0.105,0.4824506406770078,0.4104646049635313,0.023,0.34700000000000003,0.5800982631511162,0.30521461390882365,1.0
20596,0.07,0.09,0.08,0.06,0.1,0.07,0.27,0.33,0.36,0.32,0.39,0.34,0.28,0.31,0.43,0.32,0.43,0.33,8385.3,305.0,0.0040000000000000036,0.35200000000000004,0.10425720702853747,0.8674964737864431,-0.001999999999999998,0.08599999999999998,-0.19999999999999976,0.7470600781046624,0.0050000000000000044,0.333,0.2849014411490952,0.6422210727278885,1.0
35795,0.23,0.11,0.16,-0.01,0.15,0.15,0.56,0.43,0.46,0.29,0.46,0.47,0.49,0.45,0.53,0.44,0.58,0.51,65571.53,300.37,0.016999999999999994,0.451,0.4630245040974168,0.43225982844384825,0.0069999999999999975,0.09100000000000004,0.1562126449371081,0.8019157935941201,0.007999999999999997,0.39799999999999996,0.16798421022632312,0.7871260839069047,2.0
23170,0.04,0.12,0.16,0.16,0.14,0.04,0.3,0.34,0.47,0.48,0.46,0.38,0.43,0.38,0.51,0.62,0.56,0.52,21963.12,442.52,0.033000000000000015,0.419,0.5900387953780252,0.2949503494811508,-0.018000000000000002,0.17800000000000002,-0.5715005715008572,0.3141646562221179,0.007000000000000001,0.405,0.1776855788983834,0.7749598584591461,2.0
20194,-0.09,-0.11,-0.11,-0.15,-0.06,-0.12,0.08,0.09,0.14,0.07,0.2,0.12,0.24,0.35,0.39,0.32,0.4,0.32,298085.14,422.54,-0.004999999999999994,0.371,-0.2090605025017724,0.7357678023455766,0.0030000000000000014,-0.11900000000000002,0.14638501094228004,0.8142846256929163,0.012,0.08800000000000001,0.3772167680771589,0.5313593037878727,1.0
18418,0.21,0.09,0.12,0.15,0.12,0.21,0.52,0.38,0.37,0.46,0.41,0.47,0.47,0.47,0.31,0.55,0.45,0.38,8041.35,284.33,-0.003999999999999992,0.444,-0.0693375245281535,0.9117875127450129,0.024,0.06599999999999998,0.8340576562282991,0.0790956993820547,0.021999999999999992,0.35200000000000004,0.7645528515426072,0.13219283826208614,1.0
13367,-0.09,0.04,0.03,0.02,0.01,0.07,0.13,0.3,0.31,0.34,0.31,0.41,0.32,0.46,0.42,0.48,0.47,0.48,598497.88,517.59,0.008999999999999992,0.435,0.5715005715008569,0.3141646562221184,0.004000000000000003,0.022000000000000002,0.2747211278973781,0.6546652209786029,0.022000000000000002,0.268,0.7720486469779562,0.12608395019645674,2.0
51286,0.03,0.02,0.08,0.1,0.11,0.11,0.22,0.21,0.3,0.32,0.32,0.32,0.26,0.28,0.36,0.38,0.4,0.4,42507.44,354.59,0.028000000000000004,0.28,0.8890008890013338,0.043646235040773466,0.021,0.02099999999999999,0.8780541105074455,0.05017376772124053,0.02400000000000001,0.22200000000000006,0.7947194142390265,0.10814563479547633,2.0
40376,0.15,0.14,-0.01,0.07,0.14,0.09,0.49,0.44,0.27,0.34,0.44,0.39,0.41,0.44,0.35,0.4,0.48,0.48,134678.59,301.5,0.021,0.36700000000000005,0.596359925959418,0.28847103537266244,0.0049999999999999975,0.07100000000000001,0.12774403257689892,0.8377947002674648,0.007000000000000001,0.355,0.15304431430631915,0.8059013169925191,2.0
45631,0.03,0.03,-0.01,-0.09,-0.04,0.03,0.3,0.27,0.24,0.07,0.17,0.29,0.42,0.33,0.44,0.25,0.43,0.46,69204.61,469.75,0.025,0.307,0.4427727168598841,0.4552484690656984,-0.003,-0.007000000000000003,-0.09338592095470356,0.881270402919033,-0.0030000000000000053,0.21700000000000005,-0.05296684136598375,0.9325920697177008,1.0
24258,0.53,-0.14,-0.1,0.02,0.07,-0.22,0.57,0.13,0.16,0.31,0.28,-0.14,0.38,0.35,0.36,0.36,0.18,0.24,24572.19,591.13,-0.04,0.4179999999999999,-0.7602859212697055,0.13570831246961718,0.0010000000000000009,-0.077,0.01337261737899852,0.9829739622174316,-0.04200000000000001,0.27399999999999997,-0.3725724067886446,0.5368414033356929,1.0
14130,0.06,0.18,0.09,0.13,0.12,0.19,0.32,0.47,0.38,0.42,0.4,0.53,0.44,0.6,0.52,0.52,0.4,0.52,92263.92,451.21,-0.027999999999999997,0.596,-0.6187184335382291,0.2658605889888881,0.005000000000000003,0.12699999999999995,0.18791150700070727,0.7621592449585769,0.014000000000000012,0.39799999999999996,0.3663967458131499,0.5441480662098153,2.0
23142,0.13,0.1,0.22,0.08,0.12,0.12,0.4,0.32,0.53,0.4,0.45,0.46,0.43,0.44,0.55,0.54,0.52,0.58,13274.44,564.0,0.02499999999999999,0.4510000000000001,0.7497001798800838,0.14454617683426754,-0.006000000000000003,0.14600000000000002,-0.17556172079419596,0.7776215241751042,0.020000000000000004,0.3720000000000001,0.4058874792340995,0.4977709080153374,1.0
17696,0.1,0.07,0.07,0.1,0.02,0.06,0.4,0.34,0.36,0.42,0.3,0.36,0.44,0.42,0.45,0.48,0.37,0.47,18370.38,253.0,0.001999999999999996,0.4320000000000001,0.07124704998790951,0.9093622437203496,-0.007000000000000003,0.085,-0.3841749099639163,0.5231670535859037,-0.0020000000000000074,0.36200000000000004,-0.07293249574894756,0.9072218512964,1.0
26,0.12,0.01,0.04,0.07,0.14,0.16,0.34,0.23,0.22,0.32,0.41,0.43,0.35,0.33,0.22,0.51,0.47,0.57,513671.82,529.54,0.073,0.20100000000000007,0.8101115899537173,0.09645117381770177,0.040000000000000015,-0.03600000000000002,0.9841356626102458,0.002392933287199413,0.05899999999999999,0.145,0.9535995711569728,0.01191436326290888,2.0
17713,0.1,0.08,0.07,0.08,0.02,0.06,0.41,0.32,0.36,0.4,0.31,0.37,0.47,0.3,0.49,0.5,0.39,0.51,18377.42,273.65,0.032000000000000015,0.342,0.5563745139365769,0.3300688264847877,-0.009000000000000001,0.08900000000000002,-0.5715005715008573,0.3141646562221178,0.004999999999999999,0.337,0.21358941442919016,0.7301316468205677,1.0
14868,-0.03,0.0,0.04,0.01,-0.0,0.06,0.2,0.24,0.3,0.28,0.29,0.36,0.34,0.37,0.34,0.45,0.47,0.47,15200.96,428.31,0.032999999999999995,0.32099999999999995,0.8577941541015601,0.06298284369364529,0.007999999999999998,-0.001999999999999995,0.4714045207910316,0.4228262617721027,0.023,0.22500000000000006,0.8387237011128937,0.07583927327697472,2.0
51194,-0.11,-0.06,0.04,0.03,0.08,0.05,0.15,0.18,0.32,0.33,0.36,0.31,0.31,0.34,0.45,0.5,0.55,0.49,52840.34,341.22,0.04,0.34600000000000003,0.8012830802150038,0.10310923707868523,0.025999999999999995,-0.04999999999999998,0.7810942985639424,0.11882788410497926,0.03,0.21,0.6811149137797496,0.20551084086381302,2.0
55419,0.07,0.36,0.28,0.35,0.43,0.39,0.33,0.61,0.55,0.64,0.73,0.69,0.51,0.73,0.56,0.71,0.81,0.76,28688.47,263.82,0.031000000000000007,0.621,0.5216165308054501,0.367341667367505,0.021000000000000005,0.299,0.5992666528121172,0.2855042177932988,0.03399999999999999,0.542,0.7695538413614075,0.12810760850826447,2.0
8272,-0.01,-0.01,0.02,0.07,0.11,0.12,0.23,0.24,0.27,0.33,0.4,0.41,0.41,0.39,0.45,0.48,0.54,0.54,31090.11,505.88,0.039000000000000014,0.3630000000000001,0.9689627902499088,0.006533194475465834,0.035,-0.04299999999999998,0.982897923528028,0.0026778724061809816,0.047,0.18899999999999997,0.9800177460682514,0.003380605916110607,2.0
37601,0.43,-0.08,0.01,0.19,0.04,0.14,0.72,0.06,0.25,0.42,0.34,0.47,0.52,0.34,0.49,0.26,0.53,0.63,6985.49,761.92,0.062,0.264,0.6586805334505695,0.22671706825303,0.047,-0.081,0.6944885963645113,0.19315064314115926,0.091,0.034999999999999976,0.8894254154994334,0.043398949097331586,1.0
5471,0.11,0.1,0.16,0.14,0.24,0.26,0.38,0.37,0.45,0.43,0.55,0.58,0.4,0.45,0.51,0.42,0.6,0.61,197155.95,414.66,0.041,0.395,0.7551272054008511,0.139994716298232,0.040000000000000015,0.05999999999999998,0.9325048082403141,0.020835151196184724,0.052000000000000005,0.31999999999999995,0.9443625259797924,0.015621651390914596,2.0
26896,0.16,0.27,0.31,0.4,0.31,0.37,0.49,0.6,0.63,0.68,0.65,0.7,0.58,0.65,0.67,0.51,0.69,0.64,42635.69,251.55,-1.1102230246251566e-17,0.632,-2.4775839306681687e-16,0.9999999999999996,0.02,0.272,0.6063390625908323,0.278319356092039,0.022000000000000002,0.5859999999999999,0.8778955729143844,0.05027039771359562,2.0
45548,0.12,0.27,0.2,0.24,0.26,0.19,0.42,0.52,0.55,0.5,0.58,0.4,0.53,0.46,0.63,0.21,0.64,0.39,259663.31,353.62,-0.013,0.505,-0.11467216020540867,0.8543154924699359,-0.010000000000000005,0.262,-0.443678254708057,0.4542149381521917,-0.021000000000000008,0.5730000000000001,-0.4843288842151649,0.4083711141661657,2.0
26477,-0.03,0.11,0.1,-0.1,-0.19,-0.17,0.24,0.42,0.47,0.11,-0.09,-0.07,0.32,0.6,0.6,0.33,0.07,0.09,3430.61,563.5,-0.155,0.8029999999999999,-0.9421143399740552,0.01657231107051447,-0.08500000000000002,0.20500000000000007,-0.92413143682571,0.02479827875622252,-0.15400000000000005,0.6300000000000001,-0.9182296118198068,0.02772222786552016,2.0
17597,0.13,0.05,0.05,0.12,0.1,0.02,0.44,0.28,0.29,0.39,0.33,0.33,0.46,0.32,0.42,0.45,0.13,0.43,8981.57,289.21,-0.007000000000000001,0.371,-0.08330972281201136,0.8940495949012106,-0.0009999999999999996,0.07100000000000001,-0.038691161626706834,0.9507491769434732,0.014000000000000002,0.28200000000000003,0.510527470242631,0.3794351400750857,1.0
49165,0.01,0.04,0.13,0.21,0.21,0.24,0.32,0.34,0.44,0.5,0.55,0.54,0.46,0.52,0.62,0.44,0.65,0.67,93317.25,335.9,0.033000000000000015,0.4809999999999999,0.5367450401216933,0.35099780219846105,0.048,0.021999999999999964,0.9320827648567408,0.021029516109150468,0.051,0.321,0.9323723407620916,0.020896093886179103,2.0
17741,0.18,0.04,0.03,0.08,0.0,0.1,0.48,0.27,0.28,0.38,0.27,0.41,0.5,0.31,0.45,0.49,0.37,0.34,7337.62,278.12,-0.001999999999999996,0.39799999999999996,-0.041812100500354464,0.9467786961587368,0.009000000000000001,0.023,0.35575623676894264,0.5567819103560951,0.026999999999999996,0.24100000000000005,0.6315033641287338,0.2531550400676749,1.0
43986,-0.04,0.06,0.12,0.26,0.2,0.15,0.23,0.34,0.45,0.56,0.52,0.46,0.38,0.46,0.55,0.45,0.53,0.52,734101.96,524.91,0.009999999999999998,0.472,0.3562352499395481,0.5562119677815122,0.026,0.07999999999999999,0.5388673369882908,0.3487196698262888,0.031,0.373,0.58668365218096,0.2984045972040321,2.0
18622,0.11,0.09,0.01,0.07,0.2,0.18,0.4,0.4,0.29,0.4,0.53,0.48,0.49,0.51,0.49,0.56,0.61,0.57,662136.9,458.7,0.02399999999999999,0.47600000000000003,0.7878385971583352,0.11350247494979683,0.037000000000000005,-0.0009999999999999733,0.7399999999999999,0.15278676262711868,0.04,0.29999999999999993,0.6921285402059827,0.19531610708388825,2.0
34593,0.17,0.04,-0.25,-0.24,-0.13,-0.13,0.5,0.29,-0.03,-0.02,0.13,0.15,0.41,0.36,0.22,0.26,0.38,0.38,5330.88,615.62,0.020000000000000004,0.26,0.4225771273642584,0.4784301701103344,-0.02200000000000001,-0.07599999999999997,-0.29751469937190594,0.6268575266876268,-0.011999999999999995,0.14,-0.1426954482463482,0.8189329891987108,2.0
782,-0.08,0.0,0.16,0.08,0.04,0.09,-0.05,0.17,0.4,0.33,0.25,0.37,0.11,0.35,0.54,0.45,0.31,0.43,8155.06,741.25,-0.007000000000000001,0.4370000000000001,-0.12312957032780107,0.8436236052195107,0.005999999999999999,0.056,0.15855492677450694,0.7989706751338719,0.024999999999999998,0.22899999999999998,0.4218545669142668,0.479264139020673,1.0
33141,-0.12,-0.07,-0.06,-0.03,0.02,0.1,0.16,0.17,0.21,0.25,0.32,0.42,0.29,0.33,0.39,0.45,0.43,0.52,53428.63,401.09,0.042,0.29800000000000004,0.9410325013912638,0.01703624173409495,0.04200000000000001,-0.13400000000000006,0.951600834301832,0.012688561550379713,0.061,0.09099999999999996,0.9777851095471896,0.00396139037139314,2.0
11553,0.03,0.01,0.04,0.01,0.03,0.03,0.23,0.24,0.28,0.26,0.33,0.32,0.34,0.38,0.45,0.44,0.49,0.51,10465.38,284.5,0.03,0.364,0.9430419201928972,0.01617786443246713,0.003,0.015,0.3535533905932737,0.5594043441634878,0.021000000000000005,0.22300000000000006,0.8630946833531259,0.059544068646909365,1.0
45255,-0.12,-0.11,-0.07,-0.09,-0.03,-0.04,0.15,0.14,0.2,0.2,0.14,0.25,0.31,0.31,0.35,0.32,0.2,0.41,8252.97,389.0,0.004999999999999999,0.30299999999999994,0.1031860429266245,0.8688529661148643,0.018000000000000002,-0.122,0.8504200642707611,0.06786587566070926,0.015999999999999997,0.138,0.541828369182877,0.3455473498806688,2.0
3310,0.09,0.13,0.14,0.18,0.14,0.16,0.3,0.37,0.4,0.46,0.42,0.41,0.41,0.48,0.48,0.45,0.46,0.44,9189.33,426.36,-0.009999999999999992,0.49200000000000005,-0.8838834764831843,0.04666188191978215,0.006,0.132,0.474341649025257,0.4195311281789211,0.009999999999999992,0.3820000000000001,0.4833682445228314,0.4094415335809734,1.0
25054,0.01,0.12,0.16,0.16,0.18,0.22,0.3,0.43,0.48,0.49,0.52,0.58,0.45,0.52,0.62,0.59,0.62,0.66,458891.39,396.01,0.028000000000000004,0.518,0.8488746876271654,0.06890350891195704,0.022,0.102,0.957427107756338,0.010477088755276365,0.034,0.39799999999999996,0.9734171683335758,0.00518198787768666,2.0
27744,0.08,0.03,0.15,0.21,0.24,0.24,0.31,0.32,0.47,0.53,0.56,0.52,0.27,0.45,0.59,0.65,0.62,0.51,110611.92,559.82,0.015000000000000003,0.519,0.2880357647409633,0.6383975834300556,0.051,0.020999999999999963,0.9112956546121256,0.031288636370767266,0.049000000000000016,0.3330000000000001,0.8144075567603037,0.09326068481333452,1.0
23735,-0.27,-0.19,-0.19,-0.11,0.05,-0.03,-0.2,-0.06,-0.03,0.08,0.26,0.23,0.17,0.28,0.35,0.34,0.27,0.45,91509.83,932.81,0.026,0.25999999999999995,0.5717393462736052,0.31391520425179403,0.056000000000000015,-0.262,0.8488746876271654,0.06890350891195704,0.08700000000000001,-0.165,0.9418762135693648,0.016674070193832723,1.0
20524,-0.02,0.03,0.06,0.01,0.08,0.03,0.18,0.26,0.34,0.26,0.31,0.3,0.34,0.4,0.49,0.39,0.31,0.37,24821.39,451.47,-0.02400000000000001,0.46399999999999997,-0.5841508602134827,0.3010190859172269,0.0020000000000000005,0.03599999999999999,0.11396057645963795,0.8552155695291258,0.004999999999999994,0.2790000000000001,0.2301436544745805,0.7095797073080348,1.0
13010,-0.06,0.03,0.04,0.02,0.1,0.17,0.19,0.29,0.29,0.32,0.39,0.45,0.33,0.41,0.42,0.46,0.54,0.37,61958.9,474.42,0.0040000000000000105,0.4280000000000001,0.0981761387347634,0.8751993551510784,0.03400000000000001,-0.030000000000000037,0.8532055424884427,0.06600802028637076,0.04200000000000001,0.22199999999999995,0.9467531164008041,0.014631056930565272,1.0
1786,0.0,0.08,0.14,0.01,0.03,-0.02,0.13,0.22,0.28,0.13,0.16,0.09,0.26,0.25,0.19,0.28,0.28,0.25,9288.66,390.81,0.009000000000000003,0.223,0.3872983346207417,0.5194979618654488,-0.031000000000000007,0.141,-0.7779227005041682,0.1213573745286186,-0.038000000000000006,0.29000000000000004,-0.8007545287260703,0.10351210484576742,1.0
49769,0.01,0.01,0.19,0.08,0.18,0.1,0.29,0.27,0.48,0.39,0.45,0.33,0.41,0.38,0.56,0.48,0.56,0.44,43123.16,277.78,0.012,0.448,0.2433321316961437,0.6932650887391092,0.017,0.06100000000000001,0.3601565588159804,0.5515504938992253,0.009000000000000003,0.35700000000000004,0.16564728911226986,0.7900598516809022,2.0
53713,0.13,0.1,0.1,0.1,0.09,0.11,0.4,0.39,0.38,0.35,0.34,0.37,0.39,0.51,0.52,0.49,0.52,0.54,837618.51,283.98,0.0060000000000000045,0.498,0.5222329678670935,0.3666721781794385,0.000999999999999998,0.09700000000000003,0.22360679774997846,0.7176856442107866,-0.008000000000000002,0.39,-0.6099942813304188,0.27462499708604776,2.0
45688,0.22,0.21,0.23,0.1,0.2,0.22,0.57,0.55,0.55,0.4,0.51,0.54,0.54,0.61,0.63,0.39,0.62,0.67,53513.96,233.25,0.01100000000000001,0.5509999999999999,0.15695079002222126,0.8009875509687546,-0.000999999999999998,0.195,-0.030042088406305425,0.9617549795405268,-0.0060000000000000045,0.528,-0.14907119849998607,0.8109019924921685,1.0
41830,0.08,-0.04,-0.1,-0.02,0.02,0.03,0.42,0.14,0.17,0.28,0.32,0.34,0.47,0.18,0.35,0.39,0.47,0.44,10232.65,335.09,0.064,0.174,0.8899194850482389,0.04311171674370413,0.026,-0.10000000000000002,0.7882407813680823,0.11318722794789332,0.055000000000000014,0.08500000000000002,0.9662515072736716,0.00740465153623722,2.0
4420,0.09,-0.06,-0.03,0.02,-0.04,-0.02,0.31,0.17,0.21,0.22,0.2,0.24,0.24,0.31,0.35,0.24,0.36,0.42,355293.18,436.89,0.023,0.267,0.5463814888674169,0.3406833978735768,0.006999999999999999,-0.046999999999999986,0.3731012536223182,0.5362166051576692,0.012999999999999998,0.16900000000000004,0.794101388315984,0.10862358012074633,2.0
9438,0.02,0.1,0.08,0.1,0.04,0.08,0.21,0.32,0.31,0.36,0.3,0.38,0.26,0.41,0.42,0.48,0.44,0.49,364040.55,364.29,0.018000000000000006,0.39399999999999996,0.7986208584745025,0.10514323710181027,-0.008000000000000002,0.104,-0.5163977794943223,0.3730213623727796,0.011000000000000001,0.30099999999999993,0.5063160398440778,0.3840525335356915,1.0
6150,0.11,-0.18,-0.18,-0.15,-0.05,0.01,0.25,-0.0,-0.01,0.02,0.14,0.22,0.14,0.24,0.24,0.32,0.31,0.33,4064.39,583.43,0.02500000000000001,0.213,0.8905881248488706,0.04272396215014272,0.051,-0.263,0.94058166979323,0.017230800244966663,0.05900000000000001,-0.10300000000000004,0.9200797207889132,0.026794357463899358,1.0
45018,0.02,0.02,0.09,0.08,0.05,0.04,0.23,0.33,0.4,0.39,0.35,0.14,0.24,0.48,0.49,0.52,0.34,0.26,89466.17,360.58,-0.05899999999999999,0.595,-0.8304095566018741,0.08167093616259727,0.0,0.056,0.0,1.0,-0.04300000000000001,0.4510000000000001,-0.6432975143992314,0.2415843110536312,2.0
8493,0.11,-0.16,-0.15,-0.09,-0.03,-0.11,0.29,0.04,0.03,0.1,0.17,0.14,0.2,0.18,0.19,0.31,0.3,0.31,16872.63,517.59,0.037000000000000005,0.14700000000000002,0.8750199742047439,0.052033237014265175,0.022,-0.17400000000000002,0.6669729688499156,0.21881140495974225,0.034,-0.0060000000000000045,0.8802266342334462,0.04885553153717005,2.0
45991,-0.04,0.11,0.09,0.07,0.09,0.08,0.2,0.36,0.39,0.36,0.36,0.38,0.39,0.31,0.46,0.53,0.39,0.53,49339.83,391.1,0.037000000000000005,0.333,0.6173529959460499,0.26722733342920896,-0.006,0.106,-0.6396021490668314,0.2451938817949473,0.0010000000000000009,0.367,0.11180339887498948,0.8579446176050993,2.0
29981,-0.0,0.06,0.06,0.16,0.13,0.17,0.3,0.4,0.38,0.51,0.39,0.53,0.42,0.41,0.55,0.43,0.41,0.64,64863.69,353.18,0.032,0.392,0.4909731295457724,0.4009854785488485,0.029000000000000005,0.029,0.8619355325027579,0.060290907832422115,0.027000000000000003,0.361,0.5937293211302823,0.29116291375601605,2.0
33069,0.19,0.44,0.05,0.18,0.22,0.16,0.39,0.74,0.26,0.47,0.44,0.49,0.3,0.53,0.48,0.59,0.28,0.61,20373.76,561.5,-0.0040000000000000036,0.51,-0.04785017640299116,0.9390985204520226,-0.039,0.327,-0.4306829516919015,0.4690959362139133,-0.032,0.5760000000000001,-0.29483384287869896,0.6301177533645967,1.0
20576,-0.07,-0.04,-0.01,-0.09,0.03,-0.09,0.13,0.2,0.28,0.17,0.28,0.16,0.25,0.44,0.47,0.36,0.3,0.31,16771.08,351.26,-0.043,0.505,-0.8904390190547761,0.0428103344875556,-0.0059999999999999975,-0.02200000000000001,-0.18257418583505533,0.7688373103144639,-0.008000000000000002,0.24200000000000005,-0.21629522817435004,0.7267670232362577,1.0
18632,0.07,0.01,0.01,0.14,0.17,0.14,0.33,0.31,0.27,0.43,0.48,0.47,0.38,0.46,0.46,0.51,0.59,0.58,194433.38,508.11,0.036999999999999984,0.409,0.9308360200392608,0.021607083747148658,0.04200000000000001,-0.03200000000000003,0.8551861104941366,0.06469684219514941,0.052999999999999985,0.23300000000000004,0.8727310215688892,0.05345005912607387,2.0
15722,0.2,0.17,0.16,0.18,0.17,0.14,0.52,0.46,0.46,0.47,0.49,0.46,0.49,0.41,0.52,0.45,0.55,0.53,17655.75,250.82,0.027000000000000014,0.4109999999999999,0.7195524177001853,0.17058488535989955,-0.004999999999999999,0.179,-0.521286035142687,0.3677007281581272,0.002999999999999997,0.4590000000000001,0.3638034375544996,0.5472220316449551,1.0
11554,0.06,0.06,0.09,0.06,0.1,0.09,0.23,0.3,0.37,0.32,0.41,0.39,0.32,0.39,0.45,0.43,0.47,0.49,10464.96,317.75,0.021999999999999992,0.38,0.904194430179465,0.03508151471548198,0.007000000000000001,0.059000000000000004,0.5916079783099616,0.29333840539139394,0.02200000000000001,0.292,0.7467286566323441,0.1470563356721811,1.0
22075,0.14,0.15,0.3,0.21,0.25,0.27,0.44,0.44,0.62,0.53,0.58,0.6,0.54,0.58,0.63,0.64,0.66,0.68,64804.25,364.35,0.02300000000000002,0.5690000000000001,0.9650585620411924,0.007799299772856204,0.01900000000000001,0.17899999999999994,0.5167318785594003,0.3726571245957805,0.027999999999999997,0.4700000000000001,0.6151246852292456,0.26946177453613435,2.0
151,0.03,0.08,0.08,0.11,0.14,0.09,0.26,0.33,0.33,0.35,0.41,0.38,0.32,0.39,0.47,0.47,0.48,0.46,764426.17,466.6,0.015000000000000003,0.409,0.6503324771430904,0.2347531770080511,0.008,0.07600000000000001,0.4961389383568337,0.3952651092875984,0.017999999999999995,0.306,0.8215838362577492,0.08800489238275595,2.0
43193,0.19,0.13,0.07,0.17,0.1,0.16,0.47,0.43,0.23,0.46,0.41,0.4,0.49,0.46,0.23,0.55,0.53,0.44,9613.88,376.82,0.026,0.3640000000000001,0.323287075346296,0.5956650188224126,0.009000000000000001,0.099,0.3421286645713675,0.5730422889699506,0.012000000000000005,0.35,0.2104291871495684,0.7340639026069297,2.0
30123,0.03,0.07,0.17,0.13,0.14,0.19,0.32,0.37,0.49,0.46,0.47,0.53,0.42,0.46,0.52,0.53,0.61,0.62,142278.64,406.24,0.041,0.425,0.9696167281728244,0.006328436442672873,0.021,0.07699999999999999,0.7245688373094721,0.16616611692821326,0.030000000000000006,0.3740000000000001,0.8040844011283461,0.10098201384666447,2.0
11275,0.1,0.06,0.06,0.12,0.06,0.03,0.28,0.22,0.21,0.32,0.3,0.25,0.26,0.28,0.28,0.28,0.35,0.34,5315.94,516.89,0.019,0.249,0.8396893026590254,0.07517068714088575,-0.006,0.08399999999999999,-0.2886751345948129,0.6376180914006017,0.015,0.215,0.4892460547900816,0.40290224274097786,2.0
42958,-0.03,0.01,0.09,0.05,0.02,0.14,0.24,0.28,0.36,0.35,0.29,0.38,0.33,0.41,0.48,0.45,0.42,0.47,30125.53,349.42,0.006,0.4279999999999999,0.3110855084191275,0.6103982197400215,0.019000000000000003,0.0049999999999999906,0.5607672692959075,0.32542965781757904,0.012999999999999996,0.29300000000000004,0.4631058249214126,0.43216805764449817,2.0
