,area,PT_NDVI_0,LT_mag,PT_NDVI_2,PT_NDVI_1,PT_NBR_0,PT_NBR_1,PT_NBR_2,PT_NBR_3,PT_NBR_4,PT_NBR_5,PT_NDVI_4,PT_NDVI_3,PT_NDMI_1,PT_NDMI_0,PT_NDVI_5,PT_NDMI_3,PT_NDMI_2,PT_NDMI_5,PT_NDMI_4,label
10137,6081.385128,0.161900013685226,564.88888889,0.118476704508066,0.188232669979334,0.340352976322174,0.136734568327665,0.302807664871216,0.191542938351631,0.266086381673813,0.0,0.242634385824203,0.20857719630003,-0.031682795891538,0.080147990956903,0.0,0.018110716622323,0.110835915058851,0.0,0.084985181083903,3.0
10139,28596.489257,0.584349021632621,432.96551724,0.204933100241296,0.437079477500408,0.531588560406198,0.444452015009332,0.463689569780167,0.441987029256973,0.440482020061067,0.0,0.417248208789115,0.484441196347805,0.214352364453705,0.270619025929494,0.0,0.2041241393271,0.262700790420492,0.0,0.239386060294953,3.0
10142,98577.35617,0.490250526524988,462.06542056,0.195849093375009,0.347953214965485,0.452847564156041,0.343807038241698,0.398081803027494,0.416443468243987,0.389006826336737,0.0,0.392421494077109,0.402155571030798,0.154408686450125,0.214957128410417,0.0,0.187892442753102,0.217536090792697,0.0,0.172207359934548,3.0
10150,29200.437902,0.619442482789358,401.0,0.357201509488126,0.595210515583555,0.483565147345265,0.504169703771671,0.444094342490037,0.573477672412992,0.659793527796865,0.0,0.754693496972322,0.640331922719876,0.255543840738634,0.216772273221674,0.0,0.317331859221061,0.226034730362395,0.0,0.361813599864642,3.0
10858,51292.940202,0.528058647399857,418.51351351,0.567890077829361,0.796124634288606,0.359394752841798,0.661507122573398,0.457842367036002,0.56999645346687,0.583341134446008,0.722442412660235,0.745718839622679,0.700848494257246,0.353951100082625,0.127549293129483,0.78955757192203,0.274208494062935,0.240955234017401,0.412974329576606,0.298143853921266,2.0
10951,54321.797676,0.453158149223649,343.84375,0.518996528360281,0.751699543401097,0.261404392937345,0.623251910290022,0.325477388132824,0.566970798741566,0.504681798849213,0.663583453451649,0.679709418436115,0.671934503182936,0.324372669284263,0.036468282823315,0.740599568640248,0.282216781310821,0.14871044781352,0.368328021818332,0.2454113290551,3.0
10954,47613.61089,0.410236881711544,409.54054054,0.49075278486961,0.695548477463233,0.181262022409684,0.590743512679369,0.395757734775543,0.603415744809004,0.636240525123401,0.651165064328756,0.735828918142196,0.679870146589401,0.334133402086221,-0.006122460481353,0.697601018043665,0.341631286228314,0.182102032578908,0.370541007472919,0.369013423147874,3.0
10957,20143.273082,0.409561065110293,267.0,0.448942339781559,0.752978221936659,0.209827516340848,0.60394989992633,0.518816191138643,0.619401886607661,0.507577597191839,0.584102096882733,0.666300027659445,0.531896504488858,0.312012549602624,0.020400040133884,0.611869978182244,0.367331732854699,0.259919288031983,0.315259213248889,0.253242725675756,3.0
10959,17688.998971,0.581118951583731,264.27272727,0.705525708609614,0.788008757706346,0.47028592639956,0.680612580529575,0.644274987023452,0.695411973986132,0.702117167670151,0.701900724706979,0.781136284614431,0.642011484195446,0.377367281708224,0.17782136158825,0.781188798361811,0.390958546564497,0.332897700112441,0.379226817139264,0.391094000175081,3.0
10967,33468.058726,0.503988095305183,388.9375,0.544951015710831,0.651492723009803,0.31089162691073,0.559271687811071,0.527583016048778,0.497266173362732,0.579340033639561,0.62881403836337,0.644788425618952,0.573639576543461,0.301089891249483,0.083392446719914,0.786031785878268,0.241765495186502,0.258526832949032,0.321301490017636,0.300575791163878,3.0
10989,61475.259263,0.49360331981489,403.14583333,0.581145824182152,0.690363089637001,0.391018524581548,0.608334350113822,0.561143048328928,0.572939950640839,0.67216166883412,0.649499123344327,0.606888636799142,0.614356849748309,0.334767997264862,0.149901926210023,0.739408574482002,0.291498484587905,0.290629696875516,0.343493484181933,0.393485418050596,3.0
10990,18261.734239,0.287524160246054,616.08695652,0.289225397010644,0.167583174010118,0.101646086321368,0.332084692517916,0.264308761184414,0.322124791393677,0.359151357536515,0.326343022783597,0.30971672013402,0.361834819614887,0.129655890290936,-0.044389742426574,0.429606866339842,0.124913654600581,0.09703027382493,0.111968654890855,0.162188101932406,3.0
11000,75440.954368,0.393106645153415,462.45652174,0.505794764286087,0.509901765373445,0.135258014058514,0.526849137438882,0.522173046825394,0.438665558253565,0.456129748254053,0.661032221009654,0.644339307661979,0.296620672628764,0.301162935553059,-0.05161314596039,0.774583931411466,0.219182697154822,0.245276517084529,0.362163614601858,0.200745895565037,3.0
11001,72414.355489,0.435652399388682,551.72131148,0.36478052983264,0.365824889297746,0.503656536841593,0.415754479332631,0.342499809918784,0.362994486669532,0.303545131528077,0.464072188785096,0.492447341314885,0.233653716179503,0.196166306381904,0.257900663659352,0.46109100324767,0.179389112855957,0.166596892568627,0.24578235576618,0.117059298712729,3.0
11005,48063.606306,0.409361900785301,374.1875,0.486804673943339,0.48355791085883,0.244872860327552,0.395030356849296,0.523324204396598,0.387104797966873,0.495641870966441,0.584792718479905,0.638621908199938,0.28200113282928,0.197176920367947,0.009126695984447,0.712610476379153,0.181624024069007,0.258363984430893,0.290997058530397,0.223113090177126,3.0
11024,23717.180836,0.299214079976082,466.65217391,0.266633714811924,0.329984578566673,0.197408619121863,0.285891316831112,0.228296807561165,0.301434948658332,0.154048210630814,0.324931943263763,0.152402450258915,0.072276623871846,0.04809672872906,0.002885435581751,0.098477783302466,0.125904518442276,0.041921704744872,0.173408995836209,-0.071226540899191,3.0
11025,20685.25689,0.254233876791071,448.86666667,0.20919273267774,0.283525786855642,0.185763834160753,0.233590538010878,0.204222430639407,0.34991584236131,0.223456226864501,0.402007903246319,0.308892061605173,0.14541013100568,0.047192786457291,-0.003993385991849,0.307420457110685,0.183056480306036,0.054487945452017,0.181973972303026,0.02686985951978,3.0
11030,46240.457439,0.442076114055357,432.625,0.384877321555426,0.661289184893432,0.244464200921357,0.555853614485578,0.450774060464219,0.459831280927909,0.409715346207744,0.395033322470753,0.559721117349047,0.241950095778233,0.272851863042697,0.02346278813447,0.444144557573293,0.25445094332099,0.217555174021982,0.192636541409516,0.163828813912053,3.0
11036,25550.443366,0.460084018607934,429.59090909,0.371864803844974,0.361018421571879,0.437065326032184,0.545826113649777,0.358804303975332,0.416742798118364,0.467197924497582,0.476827737830934,0.545170926621982,0.23443354329183,0.292722764818574,0.185774356204396,0.393453511099021,0.203623453421252,0.146637556697464,0.276213702701387,0.206949956023718,3.0
11038,48680.037609,0.447079211473465,511.64444444,0.403028817661107,0.515821096673608,0.343594571261201,0.483916517719626,0.366422239691019,0.489853510633111,0.455159490741789,0.46221879851073,0.541957897692919,0.264906837139279,0.243024026975036,0.122021064299042,0.544904953055084,0.292435784079134,0.173617437668145,0.226076435507275,0.20800646590651,3.0
11039,21298.518196,0.402129517282758,436.23076923,0.492696176256452,0.676717073576791,0.109888538302455,0.652793066842215,0.527993266071592,0.418295468602862,0.479596072435379,0.627766885927745,0.669237191336496,0.294326567649841,0.344806232622692,-0.055742378160357,0.781974049976894,0.216728502937726,0.276165841306959,0.326471054553986,0.220766089218003,3.0
11615,23209.310035,0.615539190016295,417.77272727,0.621216459493888,0.542225539684296,0.616747173823808,0.320226511280788,0.423096077222573,0.409845743524401,0.497137544970763,0.362262723085127,0.386475708923842,0.613644576386402,0.126327252110442,0.344708910113887,0.535146350923337,0.141745610015565,0.171118134473401,0.079804586540712,0.268338402635173,2.0
11619,9158.9107663,0.635928320884705,403.46666667,0.561886570851008,0.563212617238363,0.627951908111572,0.257668468356132,0.29574559678634,0.296618022521337,0.482122812668482,0.388266921043396,0.446337417761485,0.593642803033193,0.066184142542382,0.357541360457738,0.625406610965729,0.071079915668815,0.069559518372019,0.101713379022355,0.255112769206365,2.0
11620,64109.126924,0.646419321923029,565.72857143,0.515998842318853,0.444310339008059,0.634420279661814,0.242141956587632,0.373189734419187,0.352666724721591,0.435786840745381,0.414592981338501,0.430776732592356,0.557372889064607,0.074239644985868,0.356266310101464,0.631272020794097,0.113957573362582,0.147086014367995,0.140573942022664,0.224829390361196,2.0
11657,214702.71636,0.155640309114568,519.4272997,0.083195701647793,0.076553207740356,0.204495684283313,0.322068174989635,0.253796093756855,0.291002420291684,0.0,0.0,0.0,0.118403853347298,0.148852295498166,0.019923494429084,0.0,0.14631104089383,0.047713333016615,0.0,0.0,3.0
11659,34678.634608,0.302575518687566,407.65517241,0.303442535992393,0.115622716563705,0.418630856432413,0.469232087595421,0.409720659778829,0.296033690111679,0.0,0.0,0.0,0.287301971462735,0.275457475138338,0.203821507331572,0.0,0.150946799469622,0.201600174962853,0.0,0.0,3.0
11660,17638.404118,0.590374213868174,390.13333333,0.560757938130149,0.337101714878247,0.553252647149152,0.551200750572928,0.528051167726517,0.534395252836162,0.0,0.0,0.0,0.538887352778994,0.314798053996316,0.290278264485974,0.0,0.310443986078788,0.294839718732341,0.0,0.0,3.0
11661,32856.490352,0.480559325604527,435.24,0.626670386504244,0.286658270905415,0.455249488077782,0.459167804982927,0.548958822808884,0.520263873868518,0.0,0.0,0.0,0.557926380799876,0.243861921959453,0.232476972276345,0.0,0.28718694858253,0.291511340929126,0.0,0.0,3.0
11664,9735.7349141,0.295538284815848,457.83333333,0.073815266601741,-0.032289172580931,0.314678955357522,0.372854623943567,0.211350207217038,0.174117188435048,0.0,0.0,0.0,0.094485130626708,0.253235289361328,0.144327546877321,0.0,-0.01069927381468,0.021446407487929,0.0,0.0,3.0
11803,601694.63855,0.499944000117016,485.65961945,0.386989994772843,0.462428593074892,0.409146906465624,0.390621508976037,0.437293068361534,0.482176878884944,0.504070968380277,0.511981310184213,0.498605693519955,0.563528493106725,0.12313904963252,0.139688655704431,0.534287751245667,0.252216301820245,0.205797710538757,0.296392407478161,0.25908821874806,3.0
11808,83549.927531,0.410811941476836,475.41176471,0.465347761153311,0.503874352552753,0.349962801551041,0.469328337119541,0.47708747147218,0.522652117130549,0.514290526725244,0.516136509568795,0.534896368241828,0.58068293451831,0.175889985226802,0.109312871229781,0.577229592895162,0.285146356887602,0.206920761054051,0.287823061040346,0.264958536441343,3.0
11809,15136.594919,0.595607085227966,451.53333333,0.456673939824104,0.499420343637466,0.52514488697052,0.482645745277405,0.443939828276634,0.524897658824921,0.55028014421463,0.54738149523735,0.551049598455429,0.599022142291069,0.191243899283581,0.226311034038663,0.602825108766556,0.293897411078215,0.177155253365636,0.310618296861649,0.2920011895895,3.0
11815,7873.0090712,0.625141290517954,380.875,0.489120948773164,0.527780989041695,0.552417578605505,0.487963992815751,0.609233289957047,0.51379050887548,0.57899028979815,0.560275935209714,0.576315833972051,0.593082602207477,0.192285344004631,0.232802123404466,0.624022525090438,0.286654008409152,0.314202497784908,0.31588017482024,0.340006970442258,3.0
11824,24822.954585,0.621514566060973,285.47058824,0.275444534493656,0.689037840540816,0.484048211719932,0.602762174315569,0.43085338938527,0.708587351368695,0.653615497961277,0.588549801489202,0.673775473745858,0.723591343658726,0.252527257654725,0.152495309256199,0.707099609258698,0.416422867920341,0.219288940473301,0.349271804094315,0.354591195903173,2.0
11831,8482.6829687,0.69320638690676,229.66666667,0.483532111559595,0.654553353786469,0.608572142464774,0.577359995671681,0.506664597562381,0.685307345220021,0.632106227534158,0.669788424457822,0.670455800635474,0.768978519099099,0.248230578643935,0.267599651856082,0.664397818701608,0.402718814355986,0.290787290249552,0.400823497346469,0.328596036349024,3.0
11832,6664.8457028,0.640983448787169,379.33333333,0.191505411809141,0.481011847203428,0.552880441600626,0.358334445140579,0.607405188408765,0.513260959224267,0.506528041579507,0.573682121255181,0.581558189608834,0.641464301130988,0.098114678297531,0.245322992855852,0.527914597229524,0.276915168305012,0.37190379337831,0.350638725540855,0.25835242528807,3.0
11837,828268.84427,0.522810245299304,498.36,0.412206513587802,0.456175342970681,0.466150676298792,0.387605368099715,0.451735724714784,0.504526081295369,0.532321822832951,0.535213618696652,0.56114421391365,0.578081344699197,0.128918329428969,0.196908441076621,0.56392694640177,0.268652797763274,0.209747151880661,0.296566718590433,0.281603062803017,3.0
11839,32723.414332,0.547469557159477,392.68181818,0.416492275065846,0.594035626009659,0.431430778569645,0.517449116817227,0.481676464279493,0.647657440216453,0.59486667977439,0.558294510951749,0.614336453102253,0.697198168547065,0.206042331022521,0.137175149759468,0.667704034734655,0.353699137146274,0.242432425143542,0.254824740881169,0.320521363781558,3.0
11840,354530.51864,0.472231483142664,461.93515358,0.34016706181151,0.460511490651685,0.376003737586678,0.372243538882751,0.370585122551673,0.427166287384482,0.530561438546731,0.51688387536595,0.527957633723561,0.443218286220844,0.116039448597321,0.108452092285435,0.497975702265389,0.219306260974218,0.144519889781562,0.260789552480619,0.275513363225708,3.0
11844,43952.111218,0.601017276032103,288.81481481,0.613404250393311,0.69105996688207,0.45272770192888,0.606016689290603,0.537425108667877,0.664033681154251,0.559184133385619,0.590461938331524,0.631052691489458,0.775860936277442,0.280990590444869,0.165540065752187,0.696497796310319,0.361651302211814,0.248940496343291,0.295137734669778,0.296761717647314,3.0
11845,115299.07964999999,0.476912838125986,397.22368421,0.614624750046503,0.610317852604326,0.41158662149042,0.524627118435486,0.59613438021569,0.483659938529686,0.628234609251931,0.629146815450103,0.667697036707843,0.47046287018786,0.222844650559916,0.134649163846262,0.705644390570424,0.281720422168888,0.289429162308653,0.320661668897306,0.334626009776479,3.0
11849,81758.224245,0.469598075791971,471.67307692,0.580198263054463,0.600219062904813,0.336762895666883,0.526841261827234,0.559615409196313,0.621860399397452,0.574048540263034,0.557734497447512,0.586809469692743,0.703176027803279,0.213776832641061,0.075515728641941,0.638460672390995,0.3296917071983,0.260855326067601,0.255635533773743,0.30180942867674,3.0
11861,28071.957917,0.44463353382383,356.66666667,0.359340245309083,0.528146679634633,0.306526964449364,0.42811266851166,0.253829840327735,0.450203933145689,0.441665790975094,0.502758693759856,0.452506012080804,0.515541577833178,0.16856403183192,0.074189756298438,0.532241971272489,0.209684603402148,0.051017879366713,0.247835862814732,0.220109395885273,3.0
11863,121380.10503,0.6385695191484,353.52857143,0.587432382244561,0.577430668937501,0.526984910494718,0.511160283307334,0.569716878796942,0.650880818840247,0.591565668283395,0.61965725514757,0.631453355652603,0.701264560971428,0.222011137954966,0.200483663522418,0.652260677449068,0.377314081780575,0.287706591151468,0.328737401333287,0.316553600095025,3.0
11866,29087.995871,0.58618522187074,431.05882353,0.30228659324348,0.446240090609839,0.451383716116349,0.378126902040094,0.590375393629074,0.527148104583224,0.502377311699092,0.489664349704981,0.529623501002789,0.570384413003922,0.119901651167311,0.139153649186483,0.546957691200078,0.278338800514272,0.383991460315883,0.227637518507739,0.263025706478705,3.0
11869,18914.533015,0.473697097070756,456.11111111,0.426524687197901,0.528739722505693,0.309019394459263,0.384059280157089,0.293564937167591,0.422933456397826,0.442062638459667,0.482997043478873,0.419214879312823,0.590195079003611,0.124818939730645,0.056828356918789,0.542852218112638,0.159101669984539,0.070635436523345,0.220970208606412,0.222930930314525,3.0
11872,19523.994942,0.516167739406228,394.72727273,0.398192033171654,0.520782561972737,0.358956563519314,0.376481849700212,0.622053732164204,0.573947456665337,0.571424257010221,0.455036885105073,0.59448872320354,0.682282473891973,0.109355916880304,0.089204270130722,0.381021383218467,0.289997328072786,0.346474659396335,0.218495933804661,0.301301782950759,3.0
11880,151484.10351,0.428577123492956,409.43589744,0.420012742877007,0.433863395512104,0.334642986370716,0.434383804678917,0.431018134206533,0.539365895658731,0.541998406767845,0.591461045742035,0.542098710477352,0.496003118246794,0.167187655881047,0.093848427584395,0.52777923348546,0.304421833422966,0.179219509291463,0.319470690667629,0.285914080996066,3.0
11881,688974.43289,0.45103281997177,495.03099511,0.418609101675851,0.416306893204453,0.340423296058491,0.378806845191723,0.451196454646315,0.492641128973156,0.528191482597469,0.510563294938131,0.558428662892172,0.501166688994215,0.117684073537096,0.072997349540977,0.529578603561656,0.261929502840119,0.213826173982301,0.25046576853029,0.27481361400916,3.0
11883,50506.039099,0.417556457131742,395.24324324,0.579455301704177,0.507210370646902,0.417740575520389,0.57354044339743,0.605257871639298,0.658545166254044,0.621483656297247,0.540339369730777,0.589934677962797,0.710780878382993,0.252796394099672,0.155336963977799,0.567830718784447,0.377281085554376,0.29595708505935,0.278872953301453,0.340391533920564,3.0
11886,127502.22228,0.455345994526627,393.99029126,0.526393196799538,0.516121589966368,0.390720798433469,0.509178498929197,0.606149105934435,0.600320369860772,0.498325083600847,0.436058519024883,0.541417741461804,0.635846291958359,0.22515663038048,0.115097949708005,0.476828301173933,0.319179980759955,0.31565884554215,0.198518558116251,0.245334658234795,3.0
11888,23789.263937,0.525679630346787,339.18181818,0.618349724855178,0.57610671260418,0.388630605660952,0.495830600842451,0.565767939274128,0.642597641700353,0.577550458602416,0.566072286703648,0.630985686412224,0.724848994841942,0.186402419534249,0.1071522465716,0.653159245466575,0.342138580022714,0.274891836520953,0.254117264961585,0.277174128171725,3.0
11900,83012.143842,0.56515949116136,512.05882353,0.348932172260145,0.418391200530268,0.428062978533715,0.312152215379484,0.541866984245551,0.40513950042481,0.5191823649798,0.523838443803961,0.565207143117041,0.448012999863955,0.06711553606412,0.123709449796074,0.594716472564823,0.21990906978094,0.328889812186469,0.250758747141944,0.265956675212314,3.0
11903,156316.89007,0.495360042813212,478.41221374,0.471751370171244,0.451098340484061,0.348945145376113,0.379826479295428,0.491006205002813,0.567490302026272,0.536098428705866,0.523618201414744,0.563230077483395,0.619301148711942,0.120348559720252,0.079421473580391,0.593234774678252,0.31189915823909,0.23601862517828,0.251374959789556,0.284000373813649,3.0
11905,9109.631295,0.424355901281039,403.125,0.486968938509623,0.475953523317973,0.330746819078922,0.407088234523932,0.444132244586945,0.608456989129384,0.566832154989243,0.59377482732137,0.588125030199687,0.544573934872945,0.131111365432541,0.063860134594142,0.679999482631683,0.356749681631724,0.171712547664841,0.287508953611056,0.292606187860171,3.0
11907,72271.700048,0.402368445043303,465.48529412,0.486065328622065,0.445097958465584,0.303451601008908,0.366152237099008,0.423793399596916,0.5922276315068,0.523420237693466,0.529774413389318,0.538489593427722,0.533348383773275,0.112671654786868,0.054902911903298,0.602075922138551,0.340535146411227,0.172747847107591,0.24892321516204,0.269516852316486,3.0
11908,14539.72102,0.422814502691229,433.41666667,0.256028598174453,0.362204799739023,0.322667380368027,0.22176844306523,0.651586167514324,0.183895368129015,0.279121664934792,0.246042525376348,0.364612598593036,0.177471095696092,0.017887117263551,0.087295969288486,0.36442446988076,0.101548216926555,0.418723245461782,0.056881345653286,0.107721257251493,3.0
11909,288964.56143,0.444911488447049,469.89823009,0.452899331472955,0.422849594219051,0.33715355763699,0.373389762682758,0.458518761212096,0.320916901250805,0.526075038676242,0.525326627168016,0.549585376708013,0.282520447808866,0.123397353437684,0.085114776812381,0.589246781742048,0.174773549868001,0.21071718654774,0.253542185282682,0.277051042367077,3.0
11915,101309.93345,0.413790857809746,489.55128205,0.501930279646091,0.462487127788053,0.295668904583143,0.414974367948706,0.484352843133275,0.574918750160469,0.558717299364284,0.540572578857045,0.550740674762669,0.609413055602662,0.153538564772521,0.055930657341901,0.577602192045686,0.316606639432693,0.22051554331542,0.267569086196537,0.30002736509917,3.0
11916,46021.502827,0.367158011582337,416.0,0.439323315887075,0.372634855148039,0.276758495160673,0.319981085038499,0.416243658057953,0.490277686793553,0.469889144560224,0.411212631550274,0.441769853822495,0.529045254580284,0.087740735572113,0.058798500863639,0.428952759425891,0.244785618012477,0.173997639077961,0.173868062832442,0.242188043034586,3.0
11920,159287.92084,0.435226343090543,493.16666667,0.487120948250303,0.425489838599819,0.307850070572821,0.370585815860631,0.450114598150716,0.362083929459858,0.560575372479261,0.553884473363709,0.56770723854181,0.373601861269755,0.116557795629787,0.066998887090933,0.588687478079542,0.21147819107023,0.187632311699459,0.284867341116694,0.302629478332434,3.0
11925,23656.381435,0.474516695890671,467.35,0.506971111664405,0.47851416736077,0.372200712752648,0.409158499206966,0.437140379196558,0.577606017008806,0.532699225804745,0.511206867221074,0.530286184488199,0.545820265626296,0.16205370073947,0.11162410198878,0.579436445847536,0.332389937307781,0.190539703286516,0.24761409082044,0.290429840103174,3.0
11930,128388.29075,0.430213100856768,505.03030303,0.358741536877065,0.341435898868543,0.298317151212239,0.238580785452318,0.294422831749027,0.68397368068965,0.481488460147718,0.445233683752001,0.512045368341343,0.410423505981013,0.025100035852102,0.05696675755558,0.496156115928349,0.443561774168937,0.083390055252305,0.207278356412953,0.244465868902516,3.0
11932,59348.10006,0.344127982018553,498.49152542,0.39957065044009,0.32231077255339,0.198935632798251,0.234739486593753,0.291669937420865,0.569591025612792,0.436227239060159,0.420297645944722,0.496557174440549,0.422239691627269,0.031352933774208,0.009295124026034,0.498421781829425,0.336726349284302,0.083354835533323,0.173689605601664,0.208868867137983,3.0
11936,28604.501586,0.558893137155695,355.6,0.604642457150398,0.580583690328801,0.448331421360056,0.524107817005604,0.578693354383428,0.712410513390886,0.548105015399608,0.490581842813086,0.547626322888313,0.487213668036968,0.213518039343205,0.14375671605639,0.403736689623366,0.472105960896675,0.284917691920666,0.251054705457484,0.282953164361893,3.0
11940,83605.634443,0.367177440555415,409.0,0.540094241931819,0.467913132214892,0.348721787259253,0.527362148722877,0.596785775129346,0.65788823387761,0.627541499725287,0.601321428582288,0.525970902779828,0.631487734723782,0.231527458039531,0.109688398898984,0.560722815952655,0.37221829323233,0.306832114207572,0.303000650544097,0.354102990441564,3.0
11942,12115.675973,0.549988430738449,385.33333333,0.60027833878994,0.520286156237125,0.456010921671987,0.474529942125082,0.567446952313185,0.680333133041859,0.605540564656258,0.622103402018547,0.617867328226566,0.661110526323318,0.178043205768336,0.171155962347984,0.6743896484375,0.415365216881037,0.274008175823838,0.33182030543685,0.334404794499278,3.0
11946,80004.937563,0.525905876441766,351.23529412,0.559459500640403,0.467022714837817,0.437379125619435,0.451401740767574,0.522859670506179,0.683471272237428,0.603712705710462,0.591919949719014,0.633519032756791,0.655979219056268,0.1636006346762,0.151010720341872,0.653935524571033,0.416488662362099,0.240980716665695,0.303650375427181,0.323593770615927,3.0
11948,66653.969274,0.319957218892788,448.66176471,0.382401350817897,0.468224315751683,0.277825777929022,0.486760820177468,0.816465513814579,0.486087661575187,0.631058589165861,0.639925560626117,0.576162685047496,0.354263419454748,0.195954378706996,0.058608117530292,0.643202774633061,0.30989410457286,0.599229962717403,0.332965948635882,0.34362516714768,3.0
11949,20604.548817,0.393472849007915,428.66666667,0.496532137779629,0.442501869271783,0.410037965020713,0.424223793780102,0.473471198888386,0.229818296344841,0.553955068483072,0.549653295208426,0.521663387032116,0.187010236961,0.151257902438588,0.154614190790145,0.559884145855904,0.117622191853383,0.203616180196952,0.259427550084451,0.296796213178074,3.0
11954,42982.352055,0.621526571646543,265.7826087,0.60571183663019,0.585355249089255,0.511737829782593,0.537063556447835,0.584650119845296,0.317148513987031,0.602007895708084,0.594894540142006,0.614499403557307,0.318824511808409,0.2342581003642,0.188480202292263,0.653875150311161,0.176619073244887,0.285383520516711,0.312111907651727,0.329615581833141,3.0
11957,62410.30587,0.645257922920209,475.90697674,0.551403189168393,0.394564687627033,0.52598023038466,0.356341359757104,0.499898049148541,0.622119688003966,0.59196446271776,0.592631594359296,0.618136499691935,0.681637055954887,0.079981912446951,0.201118411134603,0.663006796998885,0.3478744307768,0.221455240097729,0.304752755656983,0.324213745090568,3.0
12099,80524.519319,0.429588962990539,521.75384615,0.559889778158718,0.342006287740586,0.379859539070972,0.392692825960037,0.475712379790787,0.505650774876874,0.517390544925417,0.511304550825205,0.541413404439625,0.540486970566269,0.175282225502949,0.117585906785164,0.457172766439897,0.248850345667592,0.245854005231557,0.327725416847638,0.289858351860728,3.0
12101,3632.5806471,0.347199572871129,359.0,0.474171797434489,0.333523035049438,0.306807320564985,0.347889507810275,0.367654991646608,0.371833744148413,0.480459863940875,0.455523317058881,0.429837681353092,0.461858158310254,0.100950694022079,0.056473411115197,0.518789440393448,0.155989493243396,0.165428124678632,0.267138299842676,0.274731189012527,3.0
12104,21796.279179,0.478930790391233,437.58823529,0.591451504992114,0.463015076186922,0.435499153203434,0.425016660657194,0.513871133327484,0.529595189624362,0.523738842871454,0.494250515268909,0.591417716609107,0.546395594875018,0.151893506175838,0.155629527881602,0.557046648528841,0.279231582664781,0.278767411286632,0.304803270432684,0.304141086422735,3.0
12105,55098.1229,0.482566161551973,450.46938776,0.557979177478906,0.455511818220327,0.434037515381863,0.403959936656795,0.476914931293372,0.506267196693263,0.491298781973975,0.460934270541747,0.555061980263218,0.516018352338246,0.139123496364106,0.157011982164816,0.521260890331897,0.25340176570219,0.249222456153922,0.271650394322453,0.277967662970116,3.0
12108,101729.2569,0.436283428310638,416.96666667,0.558951660990715,0.45461110069993,0.440523345555578,0.469147625601008,0.476599785454926,0.565221414324783,0.528013725898096,0.516277097342979,0.582935932225415,0.497367824294737,0.221006136930858,0.157523182109885,0.576649841808137,0.319723215841112,0.251079352038297,0.309462087317592,0.311654416312064,3.0
12110,181082.79414,0.448787397415343,517.43715847,0.532305287278217,0.424785120132376,0.367850085037502,0.433894305885536,0.442499800504226,0.524838163900535,0.521348174698775,0.480370816229578,0.562145713230838,0.520639874614202,0.195421465955317,0.11353624136075,0.554161302222057,0.291389644108588,0.231386423591418,0.28289912960003,0.289832433417788,3.0
12115,78767.948537,0.476435731809873,515.52564103,0.61525408579753,0.381510186653871,0.367007874985799,0.444236196921422,0.47634415019017,0.511371223628521,0.582575518122086,0.586979536253672,0.593798062663812,0.585269230604172,0.236340397195174,0.108358182356908,0.686601860935871,0.26118731558896,0.248269975407927,0.321288594804131,0.32999365983101,3.0
12118,24240.465381,0.466259422525764,537.38095238,0.4266595877707,0.27777215782553,0.355991708301008,0.376214034482837,0.379657562077045,0.311433074064553,0.35612865164876,0.323463548533618,0.371843891963363,0.370162778347731,0.15701277544722,0.126675375801278,0.436737247556448,0.138949740497628,0.175125091383234,0.130078572838102,0.159611156210303,3.0
12119,36361.087317,0.519342109560966,391.29166667,0.503766935070356,0.255355969816446,0.465059587607781,0.425182265291611,0.640982210139434,0.546355114877224,0.500142785906792,0.59041464527448,0.584391665955385,0.566906772057215,0.196173104333381,0.163150254016121,0.699278133610884,0.282562661916018,0.385690215105812,0.303466629236937,0.213324497888486,3.0
12125,39392.764943,0.42247664309465,499.21212121,0.605518910976557,0.42491893063892,0.311524321174679,0.435632319247816,0.554072368832735,0.562955671319595,0.532452231645584,0.627174571844248,0.573926178308634,0.550443922097866,0.187253858028271,0.069082990587832,0.60301261314979,0.3024351958472,0.296090641159278,0.359465643534294,0.256646317128952,3.0
12128,18782.048832,0.541996051226893,319.41666667,0.502647750800656,0.242444250852831,0.470523386232315,0.351022883769005,0.553067564002929,0.587293236486373,0.589740762787481,0.646806941878411,0.641785228444684,0.585618718016532,0.118425914056359,0.184979263092241,0.698948018012508,0.32330702341372,0.294175391716342,0.362054427785258,0.287479603002148,3.0
12129,17694.261549,0.317186280314265,482.5,0.461632492213414,0.349812205495506,0.229424770536094,0.312201164919755,0.393538175471898,0.285152631073162,0.465728759251792,0.380178869798266,0.458603712505308,0.379451474239086,0.093376370146871,0.032567309215665,0.461447695719785,0.109872521415096,0.179520053596332,0.158627001697133,0.227926948461039,3.0
12131,26237.743243,0.589863969836124,343.25,0.648239156534505,0.583261476006619,0.495150351247122,0.621198720710222,0.543507358362508,0.478943998037383,0.510269982177158,0.588448309621146,0.587143587511639,0.536216523758201,0.310811259025751,0.197598495282406,0.689886450767517,0.224313236946283,0.259495990740698,0.297445789326069,0.237604898768802,3.0
